scorer,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200
bodyparts,left_ankle,left_ankle,left_ankle,left_knee,left_knee,left_knee,left_femoral,left_femoral,left_femoral,right_femoral,right_femoral,right_femoral,right_knee,right_knee,right_knee,right_ankle,right_ankle,right_ankle,left_wrist,left_wrist,left_wrist,left_elbow,left_elbow,left_elbow,left_shoulder,left_shoulder,left_shoulder,left_chest,left_chest,left_chest,right_chest,right_chest,right_chest,right_shoulder,right_shoulder,right_shoulder,right_elbow,right_elbow,right_elbow,right_wrist,right_wrist,right_wrist,hip,hip,hip,abdominal,abdominal,abdominal,head,head,head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
485,280.3129577636719,833.095458984375,0.36085063219070435,271.33404541015625,699.72607421875,0.23025277256965637,265.3679504394531,593.8206176757812,0.5777846574783325,358.4469299316406,590.0667114257812,0.6285150647163391,336.5304870605469,703.0721435546875,0.29412347078323364,297.1615295410156,821.854736328125,0.3130042254924774,203.1822052001953,497.35455322265625,0.27534204721450806,177.87391662597656,431.0628967285156,0.16091445088386536,223.8817901611328,342.21771240234375,0.39005568623542786,264.266357421875,384.3140563964844,0.8010715246200562,324.7147521972656,386.48583984375,0.46971404552459717,343.95880126953125,327.3565368652344,0.5638541579246521,364.5444030761719,584.4707641601562,0.1193825900554657,358.1375732421875,488.8148498535156,0.1368790566921234,318.816162109375,546.921875,0.4270623028278351,296.7688903808594,453.3061828613281,0.5300977230072021,251.50144958496094,248.9932861328125,0.2345920205116272
486,280.3129577636719,852.5540161132812,0.6322506666183472,276.6021423339844,717.8541870117188,0.27918487787246704,267.5601806640625,609.9148559570312,0.37372636795043945,362.9425354003906,603.4044799804688,0.3974062204360962,337.69921875,710.0287475585938,0.17715030908584595,296.0552978515625,844.767578125,0.65841144323349,220.8639373779297,499.4556579589844,0.3163378834724426,183.01446533203125,445.0685729980469,0.1377982199192047,223.48291015625,348.433837890625,0.5043976902961731,257.64190673828125,384.3140563964844,0.6997424364089966,324.7147521972656,386.48583984375,0.4641329050064087,341.5357666015625,327.3565368652344,0.659609317779541,364.5444030761719,585.18505859375,0.0970202386379242,370.8336486816406,523.0941162109375,0.09647387266159058,328.1694641113281,572.8333740234375,0.2802254557609558,294.0088806152344,453.3061828613281,0.3715429902076721,249.1886749267578,252.64068603515625,0.26560381054878235
487,286.8628234863281,859.7105102539062,0.5726456642150879,278.4686279296875,740.0335693359375,0.1766887605190277,267.5601806640625,624.9000244140625,0.286927193403244,365.3056335449219,617.18310546875,0.31034475564956665,377.3339538574219,710.9593505859375,0.2197994589805603,296.0552978515625,851.9163208007812,0.5605984330177307,227.78103637695312,500.1156311035156,0.1768011748790741,193.9154815673828,470.1427917480469,0.11910414695739746,222.56031799316406,363.10205078125,0.4578262269496918,249.41481018066406,398.6200866699219,0.2880978584289551,324.2283630371094,397.0833740234375,0.2185649573802948,340.5159912109375,352.7110290527344,0.43659311532974243,364.5444030761719,625.7388305664062,0.1118585467338562,373.7958984375,545.5283813476562,0.18439698219299316,328.1694641113281,593.6953735351562,0.2560357451438904,294.0088806152344,474.8716125488281,0.03023722767829895,249.1886749267578,262.9429931640625,0.7069289684295654
488,290.88604736328125,865.346923828125,0.7990666627883911,279.1436767578125,749.97998046875,0.30166107416152954,267.63214111328125,638.6256103515625,0.23347294330596924,365.3056335449219,619.0363159179688,0.35544633865356445,391.46875,714.9716186523438,0.2973063290119171,297.1615295410156,860.7384643554688,0.7424728274345398,367.66265869140625,551.597900390625,0.12850594520568848,195.03915405273438,476.0008850097656,0.12857282161712646,222.30686950683594,381.72161865234375,0.45482081174850464,248.86502075195312,420.9703674316406,0.2719399333000183,320.7864074707031,417.3394470214844,0.10854467749595642,340.5159912109375,373.18310546875,0.5568851828575134,374.25958251953125,625.7388305664062,0.10664376616477966,373.7958984375,554.8971557617188,0.3656380772590637,328.1694641113281,596.2545776367188,0.15805485844612122,294.0088806152344,521.6111450195312,0.026348918676376343,249.1886749267578,275.4085388183594,0.6770868897438049
489,291.59844970703125,873.0249633789062,0.7008326649665833,283.30169677734375,760.7283325195312,0.23446637392044067,267.63214111328125,651.3855590820312,0.3535553216934204,365.3056335449219,634.959228515625,0.4825621247291565,391.46875,726.4262084960938,0.5233457684516907,297.9205017089844,867.7605590820312,0.7502582669258118,367.9139404296875,559.744384765625,0.12964680790901184,198.12319946289062,478.63018798828125,0.11844715476036072,221.04159545898438,394.45928955078125,0.4564847946166992,248.45277404785156,439.6920471191406,0.6274388432502747,320.7864074707031,445.1818542480469,0.32452499866485596,340.5159912109375,387.0474853515625,0.6256760358810425,374.25958251953125,625.7388305664062,0.12963324785232544,384.6355285644531,545.5283813476562,0.5624697208404541,309.7164611816406,600.3307495117188,0.30525076389312744,298.25,530.0398559570312,0.07148969173431396,249.34884643554688,283.769287109375,0.8462135195732117
490,291.59844970703125,873.900390625,0.5457130074501038,283.30169677734375,761.513916015625,0.19837552309036255,265.9112243652344,652.5136108398438,0.4871416985988617,364.25811767578125,634.959228515625,0.4662155210971832,391.46875,738.7667236328125,0.4945882260799408,298.7019958496094,867.7605590820312,0.47170132398605347,367.9139404296875,736.1370849609375,0.2536813020706177,198.52044677734375,476.5452575683594,0.14415541291236877,216.7259521484375,394.45928955078125,0.4695872962474823,248.45277404785156,440.5830383300781,0.5547729730606079,320.7864074707031,445.1818542480469,0.6336111426353455,340.5159912109375,387.0474853515625,0.7275673151016235,374.25958251953125,614.0728149414062,0.10468339920043945,386.76080322265625,533.6223754882812,0.7178925275802612,307.6531982421875,600.3307495117188,0.4997994005680084,298.25,530.9754028320312,0.4820559620857239,255.42578125,283.769287109375,0.7655370235443115
491,291.59466552734375,873.900390625,0.5610936284065247,283.30169677734375,761.513916015625,0.19824540615081787,264.5993347167969,652.5136108398438,0.39135438203811646,353.30035400390625,634.959228515625,0.5370882153511047,383.252685546875,738.7667236328125,0.6520183682441711,298.7019958496094,867.7605590820312,0.4809991419315338,367.66265869140625,744.71240234375,0.11519789695739746,198.52044677734375,476.5452575683594,0.12986049056053162,216.16265869140625,394.45928955078125,0.4124533236026764,249.41481018066406,449.13250732421875,0.3528093695640564,324.60650634765625,445.1818542480469,0.6589125990867615,340.5159912109375,387.0474853515625,0.7393220663070679,373.2769775390625,599.5059204101562,0.09058728814125061,386.76080322265625,533.6223754882812,0.6240106225013733,307.1139831542969,599.0110473632812,0.5121033787727356,298.34088134765625,530.9754028320312,0.4766312539577484,259.44451904296875,283.769287109375,0.8316908478736877
492,291.59466552734375,873.900390625,0.5550546646118164,278.85125732421875,761.513916015625,0.3196555972099304,264.5993347167969,652.5136108398438,0.37252599000930786,348.0260925292969,622.4376220703125,0.4533829689025879,364.9051818847656,738.7667236328125,0.6246253848075867,298.7019958496094,866.94189453125,0.593455970287323,366.35455322265625,744.71240234375,0.09780430793762207,198.96383666992188,476.5452575683594,0.09480157494544983,216.7259521484375,388.6940612792969,0.23620373010635376,252.86758422851562,449.13250732421875,0.09879153966903687,327.4659118652344,440.08087158203125,0.13273584842681885,342.3713073730469,383.5238342285156,0.6745877265930176,351.1907958984375,592.0848999023438,0.12024256587028503,387.63720703125,508.2173767089844,0.5550851225852966,307.1139831542969,599.0110473632812,0.47344574332237244,298.25,530.9754028320312,0.06242510676383972,261.92877197265625,269.6571044921875,0.6834736466407776
493,290.66864013671875,869.6539306640625,0.8224661946296692,276.0743103027344,749.2063598632812,0.39642757177352905,259.9316711425781,645.355712890625,0.35702329874038696,342.84930419921875,610.2000732421875,0.43586093187332153,356.4483947753906,727.9140625,0.7034513354301453,296.14227294921875,862.99072265625,0.7629551887512207,352.0132141113281,744.71240234375,0.12556329369544983,198.73519897460938,443.7424621582031,0.08556097745895386,216.7259521484375,363.87152099609375,0.2260761559009552,252.86758422851562,439.6920471191406,0.03311982750892639,329.31024169921875,419.64373779296875,0.09609875082969666,344.6517028808594,364.62176513671875,0.5480949878692627,351.1907958984375,592.0848999023438,0.1059798002243042,386.76080322265625,476.26324462890625,0.6130945086479187,307.2217712402344,583.9418334960938,0.49921658635139465,291.4432373046875,530.0398559570312,0.03740668296813965,267.5771484375,247.4036407470703,0.7266764640808105
494,289.6407775878906,861.3301391601562,0.5441452264785767,274.9781799316406,735.9400024414062,0.25250303745269775,257.3298645019531,635.4962158203125,0.43730616569519043,342.84930419921875,595.776611328125,0.5558598041534424,351.6969299316406,726.5780639648438,0.714820921421051,296.14227294921875,855.573486328125,0.5629843473434448,352.0132141113281,737.2391357421875,0.11733460426330566,198.73519897460938,443.7424621582031,0.10307800769805908,218.55917358398438,341.1213073730469,0.22999653220176697,252.86758422851562,422.44873046875,0.03332233428955078,332.3297119140625,394.35931396484375,0.15989935398101807,344.6517028808594,346.120361328125,0.747082531452179,351.1907958984375,592.0848999023438,0.11881309747695923,386.5290222167969,442.9281921386719,0.6192789673805237,307.2217712402344,566.8887329101562,0.47424858808517456,291.4432373046875,461.2995910644531,0.08754229545593262,270.2471618652344,229.6175994873047,0.7269271016120911
495,289.6407775878906,849.2770385742188,0.35336199402809143,269.9205017089844,730.7492065429688,0.35367661714553833,254.49298095703125,619.1057739257812,0.5547423362731934,342.84930419921875,595.776611328125,0.6389685273170471,351.6969299316406,722.985107421875,0.7645691633224487,296.14227294921875,839.9126586914062,0.41639554500579834,281.21697998046875,468.5808410644531,0.09233886003494263,198.96383666992188,443.7424621582031,0.09932294487953186,227.5470733642578,322.5099182128906,0.4594219923019409,252.86758422851562,363.537841796875,0.13610726594924927,335.227783203125,385.95306396484375,0.5915085077285767,344.6517028808594,328.5209655761719,0.5770524144172668,391.5569152832031,430.50042724609375,0.10588619112968445,386.5177001953125,442.9281921386719,0.5464913845062256,308.7850646972656,548.9219360351562,0.41766154766082764,300.0440368652344,461.2995910644531,0.14819368720054626,275.2280578613281,214.48495483398438,0.8173431158065796
496,289.6407775878906,840.73095703125,0.5743498206138611,267.6748046875,729.7272338867188,0.4278367757797241,254.05665588378906,617.03125,0.624570906162262,342.7655029296875,595.776611328125,0.5512731075286865,348.4889221191406,722.985107421875,0.7001375555992126,329.4549865722656,832.4265747070312,0.6817322969436646,281.21697998046875,430.3316345214844,0.20822244882583618,248.2660675048828,609.6712646484375,0.10331118106842041,230.34132385253906,322.5099182128906,0.4187442362308502,252.86758422851562,363.537841796875,0.40505310893058777,336.2794494628906,385.95306396484375,0.40716058015823364,346.1795959472656,328.5209655761719,0.7059956192970276,392.5052185058594,430.50042724609375,0.15784960985183716,386.5177001953125,423.0389709472656,0.34955307841300964,308.7850646972656,548.9219360351562,0.40120673179626465,300.0440368652344,451.2735290527344,0.19706735014915466,280.832763671875,213.76358032226562,0.6292568445205688
497,327.1021728515625,840.73095703125,0.5355934500694275,261.5087890625,729.7272338867188,0.45432257652282715,253.72193908691406,617.03125,0.6591072082519531,342.0123291015625,599.0266723632812,0.5633060336112976,340.54583740234375,722.985107421875,0.7584424018859863,329.4549865722656,832.4265747070312,0.7247153520584106,281.21697998046875,468.5808410644531,0.14055004715919495,248.2660675048828,609.6712646484375,0.1143215000629425,231.78549194335938,322.5099182128906,0.4589877724647522,254.0680694580078,363.537841796875,0.6187039613723755,337.2958068847656,385.95306396484375,0.2430078387260437,349.51409912109375,328.5209655761719,0.6543542146682739,392.5052185058594,430.50042724609375,0.17961552739143372,376.9937438964844,422.4932861328125,0.2890995144844055,308.7850646972656,548.9219360351562,0.4791337847709656,300.0440368652344,451.2735290527344,0.08250820636749268,285.2475280761719,213.76358032226562,0.7051401138305664
498,327.1021728515625,840.73095703125,0.4968574643135071,261.5087890625,729.7272338867188,0.21158233284950256,250.78758239746094,617.03125,0.6570494771003723,343.50494384765625,600.8414306640625,0.6065748929977417,340.54583740234375,732.509765625,0.6982346773147583,329.4549865722656,832.4265747070312,0.6667520999908447,273.7895202636719,468.5808410644531,0.23140311241149902,248.2660675048828,609.6712646484375,0.08887609839439392,233.75962829589844,346.97625732421875,0.3684825599193573,255.84524536132812,380.6336669921875,0.30984678864479065,336.2794494628906,387.4635314941406,0.28778719902038574,350.25115966796875,345.12774658203125,0.5613518357276917,391.5569152832031,445.01470947265625,0.10936349630355835,368.6750183105469,422.13031005859375,0.2831763029098511,308.9371643066406,556.1470947265625,0.38835105299949646,300.0440368652344,724.21875,0.04011964797973633,289.8329772949219,213.76358032226562,0.7234815955162048
499,327.1021728515625,841.4730834960938,0.5117818117141724,260.9759216308594,732.0919189453125,0.17473644018173218,250.78758239746094,627.385009765625,0.44430238008499146,345.5273742675781,617.6346435546875,0.5634075403213501,340.54583740234375,741.7213745117188,0.47135764360427856,325.7784118652344,837.2119750976562,0.5619723200798035,273.42236328125,572.61767578125,0.15504714846611023,196.09100341796875,497.6209411621094,0.10395559668540955,238.49671936035156,363.928466796875,0.3755273222923279,259.23809814453125,398.7800598144531,0.27547693252563477,337.2958068847656,403.16448974609375,0.16403117775917053,356.2748107910156,366.7760009765625,0.4746239483356476,392.17742919921875,512.0658569335938,0.10088655352592468,363.97735595703125,422.4932861328125,0.3066581189632416,308.9371643066406,589.8897705078125,0.46396738290786743,304.18115234375,724.21875,0.07311248779296875,289.8329772949219,225.3533172607422,0.6690843105316162
500,321.0433044433594,847.1764526367188,0.5313001275062561,260.6500549316406,738.289306640625,0.21740058064460754,250.78758239746094,635.2567749023438,0.2179785966873169,346.9034118652344,622.0299072265625,0.6610053777694702,340.7088928222656,753.908203125,0.5471372604370117,324.3605651855469,843.9280395507812,0.4244709014892578,273.42236328125,573.8135375976562,0.19815537333488464,179.8824005126953,497.6209411621094,0.127950519323349,237.872802734375,379.1040954589844,0.46729138493537903,263.21343994140625,425.5928955078125,0.20455291867256165,338.5586242675781,451.4007263183594,0.11294522881507874,358.0567932128906,388.9166259765625,0.6251155734062195,386.3123474121094,512.0658569335938,0.10162186622619629,363.97735595703125,422.4932861328125,0.19063833355903625,303.3036804199219,599.039794921875,0.07328236103057861,304.18115234375,532.0927734375,0.04456430673599243,289.8329772949219,242.8018798828125,0.5314052700996399
501,320.8528137207031,849.3079223632812,0.6873120069503784,245.4437255859375,738.289306640625,0.25872981548309326,269.3480529785156,636.4965209960938,0.1339273750782013,346.9034118652344,634.5197143554688,0.6494705677032471,340.7088928222656,755.3884887695312,0.5080044269561768,321.5289306640625,847.294189453125,0.5861513018608093,228.7258758544922,573.8135375976562,0.1839316487312317,177.084228515625,495.81524658203125,0.20695990324020386,237.872802734375,388.8841552734375,0.6046064496040344,267.70379638671875,443.7434997558594,0.7482593655586243,338.5586242675781,452.6077575683594,0.5771216750144958,358.0567932128906,388.9166259765625,0.43619975447654724,385.1722106933594,512.0658569335938,0.19060030579566956,359.33544921875,405.6360168457031,0.15626949071884155,304.1874084472656,601.5277099609375,0.2098897099494934,304.18115234375,532.0927734375,0.41392529010772705,288.5954284667969,250.58184814453125,0.7312126755714417
502,319.1964111328125,849.3079223632812,0.6743917465209961,245.4437255859375,738.289306640625,0.3088682293891907,269.3480529785156,636.4965209960938,0.12086966633796692,346.9034118652344,634.5197143554688,0.6306267976760864,340.7088928222656,759.3484497070312,0.40889090299606323,321.5289306640625,847.294189453125,0.5512931942939758,224.39952087402344,572.61767578125,0.3225501775741577,167.6904296875,495.81524658203125,0.2694205045700073,237.872802734375,388.8841552734375,0.541600227355957,267.70379638671875,443.7434997558594,0.7567903995513916,335.73590087890625,452.6077575683594,0.610955536365509,356.2748107910156,388.9166259765625,0.25414901971817017,385.1722106933594,512.0658569335938,0.25544214248657227,354.217041015625,531.0308227539062,0.17792552709579468,304.3969421386719,599.039794921875,0.3659704625606537,304.18115234375,521.430419921875,0.745651364326477,287.7194519042969,250.58184814453125,0.7573264837265015
503,319.1964111328125,849.3079223632812,0.6353670358657837,245.4437255859375,730.7791748046875,0.16591057181358337,269.3480529785156,636.4965209960938,0.22238227725028992,340.2423400878906,634.5197143554688,0.6374354958534241,340.26385498046875,759.3484497070312,0.47211742401123047,321.5289306640625,847.294189453125,0.5506286025047302,218.039794921875,566.8897094726562,0.29985663294792175,163.48504638671875,491.79864501953125,0.3314742147922516,234.90203857421875,388.8841552734375,0.5514670610427856,267.70379638671875,443.7434997558594,0.7274198532104492,335.73590087890625,451.4007263183594,0.5160233378410339,351.9817199707031,358.936279296875,0.4149492681026459,385.1722106933594,502.40087890625,0.1963631510734558,344.41094970703125,531.0308227539062,0.2712439298629761,304.1874084472656,589.8897705078125,0.4285944700241089,304.18115234375,519.9111938476562,0.6403770446777344,277.952880859375,250.58184814453125,0.670681357383728
504,319.1964111328125,846.9476318359375,0.5453530550003052,246.50833129882812,722.2970581054688,0.16938695311546326,265.73345947265625,622.9483642578125,0.29298505187034607,339.7068786621094,624.2989501953125,0.6167551875114441,334.95074462890625,759.3484497070312,0.30769675970077515,324.9588623046875,846.5576782226562,0.4725862741470337,216.35415649414062,555.0753784179688,0.26265662908554077,160.2975311279297,477.4252014160156,0.2446182370185852,233.92333984375,378.089111328125,0.4363560378551483,261.5806579589844,432.6138000488281,0.48440298438072205,335.0830078125,446.70294189453125,0.21898123621940613,350.6132507324219,338.84588623046875,0.1392897665500641,379.86029052734375,501.30975341796875,0.12675261497497559,344.41094970703125,525.6851806640625,0.2046276032924652,301.9693298339844,587.09521484375,0.4240657687187195,299.380126953125,509.1335754394531,0.16219064593315125,266.5614929199219,237.15460205078125,0.34214431047439575
505,323.5564270019531,840.962158203125,0.543624997138977,246.50833129882812,718.859130859375,0.149306058883667,261.26397705078125,610.7410278320312,0.2854829430580139,338.2678527832031,616.3741455078125,0.5770977735519409,333.7752685546875,742.18212890625,0.2532731890678406,325.30548095703125,836.876708984375,0.5579864978790283,214.06556701660156,537.4124755859375,0.3521401286125183,160.0082244873047,463.5553894042969,0.22146660089492798,223.92860412597656,362.28497314453125,0.43990424275398254,253.97518920898438,418.36517333984375,0.31738829612731934,329.30462646484375,420.33636474609375,0.15271908044815063,347.04400634765625,331.92926025390625,0.4600297212600708,376.225341796875,439.296142578125,0.18911173939704895,343.6564025878906,512.3557739257812,0.1661105453968048,301.9693298339844,577.7665405273438,0.5415951013565063,298.0534362792969,509.1335754394531,0.14046889543533325,259.7319641113281,214.45338439941406,0.4658010005950928
506,324.8833312988281,833.8709716796875,0.5947797298431396,246.50833129882812,717.308837890625,0.3846452832221985,238.72764587402344,600.0205688476562,0.3867325484752655,337.6154479980469,605.0983276367188,0.6453375816345215,333.1081237792969,723.4622802734375,0.35510048270225525,327.7203369140625,830.489501953125,0.6587799787521362,197.95632934570312,523.7978515625,0.35382676124572754,160.0082244873047,463.5553894042969,0.17182955145835876,217.516357421875,352.3651123046875,0.4257205128669739,253.37347412109375,403.1553039550781,0.38968613743782043,323.8818054199219,399.735595703125,0.17642569541931152,339.06201171875,325.4834899902344,0.5872350931167603,374.29473876953125,439.296142578125,0.20158597826957703,231.4169464111328,512.3557739257812,0.308296263217926,301.4626159667969,577.7665405273438,0.6214337348937988,296.9329528808594,495.7529602050781,0.19789597392082214,247.15061950683594,206.5310821533203,0.3627420961856842
507,324.8833312988281,833.8709716796875,0.6620169878005981,242.4783935546875,717.308837890625,0.42986419796943665,238.57473754882812,600.0205688476562,0.5371444821357727,337.6154479980469,603.0812377929688,0.6669830083847046,333.7752685546875,723.4622802734375,0.574619472026825,327.7203369140625,830.489501953125,0.7561579942703247,197.6011505126953,523.7978515625,0.4003722667694092,160.0082244873047,462.2068786621094,0.12708637118339539,214.91209411621094,351.86956787109375,0.537459135055542,251.955322265625,401.2524108886719,0.7272152900695801,320.36083984375,389.81927490234375,0.4438498616218567,339.06201171875,334.12103271484375,0.7878422737121582,374.29473876953125,439.296142578125,0.4188942313194275,216.05421447753906,512.3557739257812,0.29360485076904297,301.4626159667969,577.7665405273438,0.5352641344070435,291.9835510253906,483.9015808105469,0.08744293451309204,242.11651611328125,200.55210876464844,0.7439993023872375
508,324.8833312988281,833.8709716796875,0.6075937151908875,241.97756958007812,717.308837890625,0.3485240340232849,238.10479736328125,600.0205688476562,0.3497650623321533,336.23291015625,603.0812377929688,0.5579200983047485,334.95074462890625,723.4622802734375,0.6191325783729553,327.7203369140625,830.489501953125,0.591897189617157,193.70799255371094,523.7978515625,0.2775333523750305,183.17764282226562,463.5553894042969,0.12803947925567627,205.93093872070312,351.86956787109375,0.5971889495849609,248.5862274169922,401.2524108886719,0.6621590852737427,320.36083984375,389.81927490234375,0.46452200412750244,333.0462341308594,334.12103271484375,0.5951911807060242,374.0625,452.5345153808594,0.34195542335510254,214.83554077148438,512.3557739257812,0.24386778473854065,300.9703063964844,564.42041015625,0.30174875259399414,278.37078857421875,483.9015808105469,0.28371065855026245,231.9015350341797,200.55210876464844,0.7205361723899841
509,241.59835815429688,855.8319702148438,0.606148362159729,240.7062530517578,729.7832641601562,0.37453535199165344,236.00994873046875,613.7277221679688,0.3772850036621094,335.4473571777344,603.0812377929688,0.22627174854278564,333.7752685546875,725.6968383789062,0.5298495292663574,249.46661376953125,845.3675537109375,0.589102029800415,193.30422973632812,527.6921997070312,0.2889047861099243,183.17764282226562,463.5553894042969,0.08026579022407532,198.85069274902344,351.86956787109375,0.6235495805740356,243.1523895263672,401.2524108886719,0.5892090201377869,316.17279052734375,389.81927490234375,0.3860523998737335,323.6529541015625,334.12103271484375,0.6276953220367432,366.5643005371094,466.2413635253906,0.16726627945899963,214.83554077148438,522.6261596679688,0.1910942792892456,298.2019958496094,580.5975341796875,0.07268816232681274,266.8133850097656,485.45770263671875,0.38318583369255066,228.22482299804688,200.55210876464844,0.8241175413131714
510,241.59835815429688,867.2112426757812,0.7730786800384521,236.37722778320312,733.7027587890625,0.2836652398109436,229.7470245361328,627.9791259765625,0.39671289920806885,334.55181884765625,595.2330932617188,0.13287705183029175,336.6844787597656,732.5518798828125,0.3319154977798462,249.46661376953125,861.541015625,0.6363280415534973,193.30422973632812,536.6369018554688,0.1589292287826538,183.17764282226562,513.2449340820312,0.07510745525360107,192.46531677246094,369.1916809082031,0.6406151056289673,229.60791015625,414.8695373535156,0.4254189133644104,309.64129638671875,404.6546936035156,0.17334526777267456,323.4062194824219,345.8500671386719,0.43235114216804504,359.231201171875,475.1746520996094,0.38484904170036316,216.05421447753906,525.9869384765625,0.2545529007911682,272.3987731933594,580.6135864257812,0.12097781896591187,268.5163879394531,485.45770263671875,0.15441453456878662,224.81747436523438,215.29327392578125,0.7944791316986084
511,241.59835815429688,870.3812255859375,0.7365179061889648,236.37722778320312,753.0352783203125,0.2571283280849457,226.9101104736328,639.6646118164062,0.36694154143333435,319.9199523925781,619.4815673828125,0.14216020703315735,340.9227600097656,741.0210571289062,0.268936425447464,249.46661376953125,864.0885009765625,0.7126998901367188,193.30422973632812,547.0369873046875,0.15339189767837524,183.00326538085938,487.7266540527344,0.08175262808799744,189.23330688476562,385.7473449707031,0.5751837491989136,225.11953735351562,434.5035400390625,0.3277292549610138,298.8056640625,422.2817687988281,0.14510783553123474,313.0456848144531,363.5153503417969,0.5719678997993469,348.1567077636719,490.7798156738281,0.15464109182357788,339.1769714355469,576.2987670898438,0.44222766160964966,272.29754638671875,602.514404296875,0.3957866132259369,266.8133850097656,503.4463195800781,0.051555901765823364,224.81747436523438,231.599365234375,0.8673620820045471
512,245.56114196777344,878.03466796875,0.49527707695961,236.04183959960938,761.29736328125,0.3466033935546875,224.7260284423828,646.569091796875,0.5136818885803223,319.9199523925781,631.7034912109375,0.1832055151462555,345.5268249511719,741.897216796875,0.4347859025001526,252.9178924560547,873.6170043945312,0.5669317245483398,332.0509033203125,593.059814453125,0.2941104471683502,162.6287078857422,513.2449340820312,0.08440390229225159,188.47885131835938,401.5770568847656,0.6655673384666443,221.6389617919922,450.630859375,0.5632086992263794,293.8932189941406,439.47332763671875,0.26446133852005005,310.1959533691406,377.8483581542969,0.6074575185775757,347.8643493652344,490.7798156738281,0.3116552233695984,343.50128173828125,589.3173828125,0.7097116708755493,272.29754638671875,602.514404296875,0.4415024220943451,262.64532470703125,524.6702880859375,0.14246144890785217,224.81747436523438,243.77874755859375,0.8178860545158386
513,246.10855102539062,882.5269165039062,0.6275104880332947,236.04183959960938,771.6129760742188,0.2816159129142761,223.977783203125,654.2344970703125,0.42984598875045776,319.9199523925781,652.54296875,0.49233874678611755,346.5132751464844,743.115234375,0.701534628868103,252.9178924560547,877.3236083984375,0.5768879652023315,336.5711669921875,593.059814453125,0.16755473613739014,161.63616943359375,513.2449340820312,0.11231273412704468,184.11990356445312,409.55718994140625,0.6091194748878479,220.24118041992188,460.999267578125,0.6074404716491699,289.4234313964844,455.8367004394531,0.5282756686210632,305.32440185546875,384.1999816894531,0.5343869924545288,343.20123291015625,490.7798156738281,0.2248067855834961,347.32830810546875,589.3173828125,0.679399311542511,272.29754638671875,613.9428100585938,0.5817488431930542,260.5774841308594,535.5220947265625,0.4543702006340027,228.6575469970703,257.48443603515625,0.600054144859314
